session_id,journey_sequence,session_length,event_1,event_2,event_3,event_4,event_5,event_6
17872,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",12,weather,weather,weather,weather,weather,weather
17873,"frontpage, travel, tech, travel, living",5,frontpage,travel,tech,travel,living,
17874,"frontpage, frontpage, living, frontpage, tech, frontpage",6,frontpage,frontpage,living,frontpage,tech,frontpage
17875,"frontpage, on-air, on-air",3,frontpage,on-air,on-air,,,
17876,"frontpage, news, tech, tech, tech, tech",6,frontpage,news,tech,tech,tech,tech
17877,"tech, tech, tech",3,tech,tech,tech,,,
17878,"tech, tech",2,tech,tech,,,,
17879,"tech, local, local, health",4,tech,local,local,health,,
17880,"frontpage, tech, tech, frontpage, news, news, news",7,frontpage,tech,tech,frontpage,news,news
17881,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",16,weather,weather,weather,weather,weather,weather
17882,"news, news, news",3,news,news,news,,,
17883,"summary, summary",2,summary,summary,,,,
17884,"weather, weather, weather, weather, weather, local, summary, bbs, summary, health, frontpage",11,weather,weather,weather,weather,weather,local
17885,"frontpage, weather, weather, news, news, frontpage",6,frontpage,weather,weather,news,news,frontpage
17886,"health, business, business, business, business, business, business",7,health,business,business,business,business,business
17887,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",27,weather,weather,weather,weather,weather,weather
17888,"bbs, bbs, bbs",3,bbs,bbs,bbs,,,
17889,"sports, sports",2,sports,sports,,,,
17890,"local, local, local, local, local, local, local",7,local,local,local,local,local,local
17891,"frontpage, frontpage, frontpage, frontpage",4,frontpage,frontpage,frontpage,frontpage,,
17892,"frontpage, sports, sports, frontpage",4,frontpage,sports,sports,frontpage,,
17893,"summary, summary, summary, summary, summary, summary, summary",7,summary,summary,summary,summary,summary,summary
17894,"news, news",2,news,news,,,,
17895,"frontpage, frontpage",2,frontpage,frontpage,,,,
17896,"frontpage, news",2,frontpage,news,,,,
17897,"local, local, local, local, frontpage, business, local, frontpage, news, summary, misc, summary",19,local,local,local,local,frontpage,business
17898,"frontpage, frontpage, frontpage",3,frontpage,frontpage,frontpage,,,
17899,"local, local",2,local,local,,,,
17900,"summary, summary",2,summary,summary,,,,
17901,"health, local, misc, health",4,health,local,misc,health,,
17902,"frontpage, news, news, news",4,frontpage,news,news,news,,
17903,"on-air, bbs",2,on-air,bbs,,,,
17904,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",10,weather,weather,weather,weather,weather,weather
17905,"health, health, health, health, weather, news, weather, health",8,health,health,health,health,weather,news
17906,"health, misc, local, health, misc, local, health",7,health,misc,local,health,misc,local
17907,"summary, summary, sports, weather, weather, weather, weather, weather, weather, weather, weather, weather",20,summary,summary,sports,weather,weather,weather
17908,"frontpage, news, frontpage, frontpage, news, frontpage, living, living",8,frontpage,news,frontpage,frontpage,news,frontpage
17909,"frontpage, local, sports, bbs, bbs, bbs, frontpage",7,frontpage,local,sports,bbs,bbs,bbs
17910,"on-air, local, local, local, local, local, local, local, local, local, tech, tech",12,on-air,local,local,local,local,local
17911,"summary, summary, summary, summary, summary, summary, summary",7,summary,summary,summary,summary,summary,summary
17912,"bbs, bbs",2,bbs,bbs,,,,
17913,"frontpage, sports, frontpage",3,frontpage,sports,frontpage,,,
17914,"health, health, frontpage",3,health,health,frontpage,,,
17915,"frontpage, local, misc, local, misc, misc, frontpage",7,frontpage,local,misc,local,misc,misc
17916,"frontpage, frontpage",2,frontpage,frontpage,,,,
17917,"summary, summary",2,summary,summary,,,,
17918,"frontpage, frontpage, on-air, on-air, travel",5,frontpage,frontpage,on-air,on-air,travel,
17919,"summary, summary, bbs, summary, summary",5,summary,summary,bbs,summary,summary,
17920,"frontpage, frontpage",2,frontpage,frontpage,,,,
17921,"health, health, health, health",4,health,health,health,health,,
17922,"frontpage, frontpage",2,frontpage,frontpage,,,,
17923,"weather, news, weather, weather, news, business, business, business, business, business, business, business",28,weather,news,weather,weather,news,business
17924,"frontpage, business, frontpage",3,frontpage,business,frontpage,,,
17925,"news, news, local, misc, misc, local, local, local, local, local, local, local",35,news,news,local,misc,misc,local
17926,"frontpage, frontpage",2,frontpage,frontpage,,,,
17927,"frontpage, sports, sports, sports, frontpage",5,frontpage,sports,sports,sports,frontpage,
17928,"frontpage, news",2,frontpage,news,,,,
17929,"frontpage, news, business, business, news, news, news, living",8,frontpage,news,business,business,news,news
17930,"news, news, news",3,news,news,news,,,
17931,"news, news",2,news,news,,,,
17932,"frontpage, business",2,frontpage,business,,,,
17933,"frontpage, frontpage, frontpage",3,frontpage,frontpage,frontpage,,,
17934,"frontpage, bbs, bbs",3,frontpage,bbs,bbs,,,
17935,"health, misc, health, misc, misc, misc, misc, health, local, local, misc, local",28,health,misc,health,misc,misc,misc
17936,"health, local, local, health, local, health, local",7,health,local,local,health,local,health
17937,"tech, local",2,tech,local,,,,
17938,"frontpage, frontpage, frontpage, business, frontpage, frontpage, news, frontpage, frontpage, msn-sports",10,frontpage,frontpage,frontpage,business,frontpage,frontpage
17939,"frontpage, bbs, bbs, bbs, frontpage, frontpage, news, frontpage, frontpage, frontpage, frontpage, frontpage",23,frontpage,bbs,bbs,bbs,frontpage,frontpage
17940,"on-air, sports",2,on-air,sports,,,,
17941,"local, local, local",3,local,local,local,,,
17942,"on-air, on-air, on-air",3,on-air,on-air,on-air,,,
17943,"bbs, frontpage, bbs, bbs, bbs, bbs, bbs, bbs, bbs, bbs, bbs",11,bbs,frontpage,bbs,bbs,bbs,bbs
17944,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage",7,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
17945,"health, health, business, sports, on-air, sports",6,health,health,business,sports,on-air,sports
17946,"summary, frontpage, frontpage",3,summary,frontpage,frontpage,,,
17947,"tech, tech",2,tech,tech,,,,
17948,"news, news, bbs, tech, local, news",6,news,news,bbs,tech,local,news
17949,"sports, sports, sports",3,sports,sports,sports,,,
17950,"msn-sports, bbs",2,msn-sports,bbs,,,,
17951,"living, living",2,living,living,,,,
17952,"tech, tech",2,tech,tech,,,,
17953,"msn-sports, local, local",3,msn-sports,local,local,,,
17954,"frontpage, local, local, local, local, local, local, local, local, frontpage, health",11,frontpage,local,local,local,local,local
17955,"summary, summary, summary, summary",4,summary,summary,summary,summary,,
17956,"frontpage, frontpage, news, news, frontpage",5,frontpage,frontpage,news,news,frontpage,
17957,"health, health, health, local, local, local, local, on-air",8,health,health,health,local,local,local
17958,"tech, tech",2,tech,tech,,,,
17959,"weather, weather, weather",3,weather,weather,weather,,,
17960,"weather, weather",2,weather,weather,,,,
17961,"weather, weather, weather, weather",4,weather,weather,weather,weather,,
17962,"summary, local",2,summary,local,,,,
17963,"frontpage, frontpage, frontpage, on-air",4,frontpage,frontpage,frontpage,on-air,,
17964,"on-air, on-air, on-air, on-air, on-air",5,on-air,on-air,on-air,on-air,on-air,
17965,"summary, summary, summary, summary, summary, summary, summary, summary, summary, summary, summary, summary",12,summary,summary,summary,summary,summary,summary
17966,"summary, summary, weather, summary, summary, summary, summary, weather, summary, summary, misc, misc",20,summary,summary,weather,summary,summary,summary
17967,"health, local, local, local, local, local, sports, local",8,health,local,local,local,local,local
17968,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, sports",8,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
17969,"sports, bbs",2,sports,bbs,,,,
17970,"on-air, on-air, on-air",3,on-air,on-air,on-air,,,
17971,"sports, frontpage, msn-sports, news, news, news, frontpage, frontpage, sports, frontpage, on-air, news",24,sports,frontpage,msn-sports,news,news,news
17972,"news, sports",2,news,sports,,,,
17973,"frontpage, frontpage",2,frontpage,frontpage,,,,
17974,"weather, weather, weather, weather, weather, weather, weather, weather, weather",9,weather,weather,weather,weather,weather,weather
17975,"frontpage, misc, misc, frontpage, frontpage, frontpage, frontpage, sports, frontpage, frontpage, misc, misc",34,frontpage,misc,misc,frontpage,frontpage,frontpage
17976,"summary, bbs",2,summary,bbs,,,,
17977,"bbs, bbs, bbs",3,bbs,bbs,bbs,,,
17978,"frontpage, sports, sports, news, news, news, news, news, news, misc, frontpage, sports",13,frontpage,sports,sports,news,news,news
17979,"frontpage, frontpage, local, frontpage",4,frontpage,frontpage,local,frontpage,,
17980,"sports, on-air, on-air, tech",4,sports,on-air,on-air,tech,,
17981,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",10,weather,weather,weather,weather,weather,weather
17982,"frontpage, on-air, on-air",3,frontpage,on-air,on-air,,,
17983,"summary, summary, summary",3,summary,summary,summary,,,
17984,"local, local, local",3,local,local,local,,,
17985,"tech, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion, opinion",19,tech,opinion,opinion,opinion,opinion,opinion
17986,"business, frontpage",2,business,frontpage,,,,
17987,"frontpage, bbs, bbs, frontpage, tech, frontpage",6,frontpage,bbs,bbs,frontpage,tech,frontpage
17988,"frontpage, tech, frontpage, tech, frontpage, frontpage, frontpage",7,frontpage,tech,frontpage,tech,frontpage,frontpage
17989,"frontpage, local, local, local, frontpage, business, frontpage, living, living, living, living, living",17,frontpage,local,local,local,frontpage,business
17990,"health, news",2,health,news,,,,
17991,"weather, weather, news, news, misc, local, sports, sports, on-air, on-air, misc, misc",16,weather,weather,news,news,misc,local
17992,"frontpage, news, frontpage",3,frontpage,news,frontpage,,,
17993,"local, business",2,local,business,,,,
17994,"frontpage, tech, tech",3,frontpage,tech,tech,,,
17995,"frontpage, frontpage, frontpage, frontpage, frontpage",5,frontpage,frontpage,frontpage,frontpage,frontpage,
17996,"on-air, on-air, news, news, living, living, on-air",7,on-air,on-air,news,news,living,living
17997,"frontpage, misc, misc, frontpage, on-air, local",6,frontpage,misc,misc,frontpage,on-air,local
17998,"on-air, on-air, on-air, summary, summary",5,on-air,on-air,on-air,summary,summary,
17999,"frontpage, news, news, frontpage, news, frontpage, frontpage",7,frontpage,news,news,frontpage,news,frontpage
18000,"health, weather, misc, local, local, local, local, local, local",9,health,weather,misc,local,local,local
18001,"sports, sports, sports, frontpage, frontpage, sports, sports, frontpage, frontpage, misc, frontpage, sports",14,sports,sports,sports,frontpage,frontpage,sports
18002,"local, local, local, local, local, local, local, local, local, local, health, local",18,local,local,local,local,local,local
18003,"frontpage, frontpage, bbs, frontpage, frontpage",5,frontpage,frontpage,bbs,frontpage,frontpage,
18004,"frontpage, business, frontpage, frontpage, local, frontpage",6,frontpage,business,frontpage,frontpage,local,frontpage
18005,"frontpage, frontpage, local, news, misc, frontpage, misc, frontpage, misc, news, misc, frontpage",12,frontpage,frontpage,local,news,misc,frontpage
18006,"frontpage, frontpage, frontpage, frontpage, frontpage",5,frontpage,frontpage,frontpage,frontpage,frontpage,
18007,"local, local",2,local,local,,,,
18008,"frontpage, frontpage, business, business, news, news, news, news, news, business, frontpage",11,frontpage,frontpage,business,business,news,news
18009,"frontpage, frontpage, sports, frontpage, frontpage",5,frontpage,frontpage,sports,frontpage,frontpage,
18010,"weather, weather, weather, weather",4,weather,weather,weather,weather,,
18011,"frontpage, frontpage, frontpage, frontpage, frontpage",5,frontpage,frontpage,frontpage,frontpage,frontpage,
18012,"frontpage, on-air, on-air",3,frontpage,on-air,on-air,,,
18013,"local, local, local, local, local, local, local, local",8,local,local,local,local,local,local
18014,"frontpage, frontpage, frontpage, living, frontpage, frontpage, frontpage, tech, frontpage, business, business",11,frontpage,frontpage,frontpage,living,frontpage,frontpage
18015,"weather, weather",2,weather,weather,,,,
18016,"news, living, living, living, living, living",6,news,living,living,living,living,living
18017,"on-air, misc, misc, misc, on-air, tech",6,on-air,misc,misc,misc,on-air,tech
18018,"frontpage, frontpage, frontpage, frontpage, frontpage, frontpage, on-air, frontpage, news, news, frontpage, frontpage",15,frontpage,frontpage,frontpage,frontpage,frontpage,frontpage
18019,"bbs, bbs, bbs, bbs, frontpage, misc",6,bbs,bbs,bbs,bbs,frontpage,misc
18020,"weather, tech",2,weather,tech,,,,
18021,"frontpage, misc, misc, frontpage, local, misc, local, weather",8,frontpage,misc,misc,frontpage,local,misc
18022,"weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather, weather",14,weather,weather,weather,weather,weather,weather
18023,"weather, misc, health, health, health, health, health",7,weather,misc,health,health,health,health
18024,"tech, tech",2,tech,tech,,,,
18025,"living, living",2,living,living,,,,
18026,"weather, weather, weather, weather, weather, weather",6,weather,weather,weather,weather,weather,weather
18027,"health, health",2,health,health,,,,
18028,"misc, misc, misc, misc, misc",5,misc,misc,misc,misc,misc,
18029,"news, news, news, news",4,news,news,news,news,,
18030,"frontpage, misc, misc, frontpage",4,frontpage,misc,misc,frontpage,,
18031,"news, tech, on-air, travel",4,news,tech,on-air,travel,,
18032,"frontpage, frontpage, frontpage",3,frontpage,frontpage,frontpage,,,
18033,"frontpage, on-air, on-air, opinion",4,frontpage,on-air,on-air,opinion,,
18034,"frontpage, frontpage",2,frontpage,frontpage,,,,
18035,"news, travel, business",3,news,travel,business,,,
18036,"frontpage, living",2,frontpage,living,,,,
18037,"frontpage, bbs, frontpage, frontpage, frontpage, misc, misc, frontpage, misc",9,frontpage,bbs,frontpage,frontpage,frontpage,misc
18038,"tech, tech",2,tech,tech,,,,
18039,"frontpage, on-air, news, news, on-air, on-air, on-air, travel, frontpage, on-air, on-air, on-air",12,frontpage,on-air,news,news,on-air,on-air
18040,"tech, tech, tech",3,tech,tech,tech,,,
18041,"living, living, living, living",4,living,living,living,living,,
18042,"tech, tech, tech, tech, tech",5,tech,tech,tech,tech,tech,
